dataset,dataset_frame_id,relative_path,estimate_relative_path,method,ri_width,ri_height,original_points_count,reconstructed_points_count,k_neighbors,runtime_seconds,metrics_runtime_seconds,reconstructed_to_original_point_to_plane_mean,reconstructed_to_original_point_to_plane_rmse,reconstructed_to_original_point_to_plane_median,reconstructed_to_original_point_to_plane_p95,reconstructed_to_original_point_to_plane_max,original_to_reconstructed_point_to_plane_mean,original_to_reconstructed_point_to_plane_rmse,original_to_reconstructed_point_to_plane_median,original_to_reconstructed_point_to_plane_p95,original_to_reconstructed_point_to_plane_max,point_to_plane_mean,point_to_plane_rmse,point_to_plane_median,point_to_plane_p95,point_to_plane_max
kitti,25063,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000098.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,126151,126151,12,1.0306896500005678,0.9948615960001916,0.000201039272825069,0.0002468390284332644,0.00017694057469100284,0.0004639547389356832,0.0007963016796209568,0.00020102190253706005,0.0002468111224265851,0.00017680708302613595,0.00046397103266167207,0.0007965275927422393,0.00020103058768106453,0.00024682507582430587,0.0001768746779055633,0.0004639569578447113,0.0007965275927422393
kitti,25063,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000098.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,126151,115302,12,0.9795304210010727,0.9740795830002753,0.013621312729774014,0.020978840371290646,0.008981200393114853,0.041432775893084,0.25686968206298394,0.01714272907826989,0.04203736295834943,0.009664522098775597,0.05092257024731281,5.805056839763827,0.015461133290210632,0.03366658463552686,0.009318104142215039,0.04639807471904394,5.805056839763827
kitti,25082,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000099.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,alice_lri,4000,64,126273,126273,12,1.0254277379999621,0.9926403420004135,0.00020119995713629605,0.0002467041758982952,0.00017702139257611346,0.0004645563071651247,0.000791033857807731,0.00020117986030087346,0.00024670708669314055,0.00017700796817859163,0.00046457224509881766,0.0007909804849974073,0.00020118990871858476,0.00024670563130001086,0.00017701485081747162,0.0004645694434359778,0.000791033857807731
kitti,25082,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000099.bin,2011_09_30/2011_09_30_drive_0018_sync/velodyne_points/data/0000000000.bin,pbea_native,4000,64,126273,115011,12,0.9884073510011149,0.9828316680004718,0.013814353046104086,0.021345416965449327,0.008993606823878867,0.04248385199691884,0.24158089857672976,0.01713315363154097,0.043088858766280595,0.009791509074737952,0.049905413800159816,2.8334328353763194,0.015551206324087175,0.03447948464374176,0.00939946547089799,0.04605783662023397,2.8334328353763194
durlar,140728,DurLAR_20211209/ouster_points/data/0000000000.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148563,148563,12,1.2013904690002164,1.154573247999906,6.674563927656882e-07,1.392369260155251e-06,1.2361822218862415e-07,2.7158786980816135e-06,3.444408693569415e-05,6.674927544947204e-07,1.392517474751925e-06,1.2361809010281646e-07,2.715852534324109e-06,3.444496622075333e-05,6.674745736302041e-07,1.392443369425622e-06,1.236181561457203e-07,2.7158760067136343e-06,3.444496622075333e-05
durlar,140728,DurLAR_20211209/ouster_points/data/0000000000.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148563,141126,12,1.1459432580004432,1.139478551999673,0.013458553948895375,0.01938233743118507,0.00936573547316358,0.04021979615968054,0.2776878081765687,0.013916448182424,0.026400753243040358,0.009686300330116165,0.04053196390059876,3.8699566905105858,0.013693378678228256,0.023247837973412958,0.009531582509112698,0.04043772741866232,3.8699566905105858
durlar,138728,DurLAR_20211209/ouster_points/data/0000000001.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148663,148663,12,1.224336700999629,1.1631652249998297,6.728511641097242e-07,1.430572607279756e-06,1.2371936444393616e-07,2.71260254259396e-06,4.55849906972473e-05,6.72873308506636e-07,1.4306554041238804e-06,1.2371947453004428e-07,2.7126030003727122e-06,4.5587925054940494e-05,6.728622363081801e-07,1.430614006300802e-06,1.2371941948699022e-07,2.7126092006261988e-06,4.5587925054940494e-05
durlar,138728,DurLAR_20211209/ouster_points/data/0000000001.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148663,140915,12,1.1585979999999836,1.1523033269995722,0.013488052653448079,0.019369115572250527,0.009245872434621131,0.03979976673164169,0.2366665964355181,0.013926088211297927,0.02480256209795573,0.00953085912675403,0.040263218158077235,3.1002774308430965,0.013712930510663171,0.022324328948434752,0.00938037775945644,0.04002450966186362,3.1002774308430965
durlar,130728,DurLAR_20211209/ouster_points/data/0000000002.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148482,148482,12,1.2167791720003152,1.1688367719998496,6.643776233133488e-07,1.3716820448900713e-06,1.2337136472557297e-07,2.696052210936428e-06,3.93858059713069e-05,6.644083335665822e-07,1.3718330387859158e-06,1.2337377804531835e-07,2.696265222216641e-06,3.941824440690854e-05,6.643929784399655e-07,1.3717575439155433e-06,1.2337306716753852e-07,2.69624440368147e-06,3.941824440690854e-05
durlar,130728,DurLAR_20211209/ouster_points/data/0000000002.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148482,140826,12,1.1464480389995515,1.1400345109996124,0.013463715238569736,0.01927957101997303,0.009302374485800166,0.04004972822220259,0.27904072952624515,0.013833847768473385,0.021042991430920786,0.009559737011706898,0.04065908570798254,1.4646673426186476,0.013653678939211109,0.020203848962182573,0.00942530922101274,0.04035236999762957,1.4646673426186476
durlar,130729,DurLAR_20211209/ouster_points/data/0000000003.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148517,148517,12,1.2163204759999644,1.169007299000441,6.673374599036453e-07,1.4003815815529285e-06,1.238668181411996e-07,2.6898011487072687e-06,5.577023460336272e-05,6.673496537786882e-07,1.4005042261959205e-06,1.238536654104836e-07,2.689844406012119e-06,5.5773550432930446e-05,6.673435568411667e-07,1.4004429052170093e-06,1.2385598469705914e-07,2.689841505514678e-06,5.5773550432930446e-05
durlar,130729,DurLAR_20211209/ouster_points/data/0000000003.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148517,141025,12,1.158434094999393,1.1520364859998153,0.013465312838549985,0.019303274927642163,0.009355482336395295,0.040245237009097344,0.25181960853378743,0.013904461375458855,0.022079480106635335,0.009659970852157944,0.04082359006603388,2.364904657425569,0.013690568667604474,0.020773692573788905,0.009507650036107942,0.04057547368578036,2.364904657425569
durlar,143728,DurLAR_20211209/ouster_points/data/0000000004.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148486,148486,12,1.2107191499999317,1.1632536409997556,6.626177625167068e-07,1.3502329011057904e-06,1.2287501780974156e-07,2.718456405821933e-06,5.07799687550477e-05,6.62650867596479e-07,1.3503549416221111e-06,1.2287507141835554e-07,2.718452672272695e-06,5.0784084493908364e-05,6.626343150565929e-07,1.3502939227427143e-06,1.2287504028238885e-07,2.7184744843583674e-06,5.0784084493908364e-05
durlar,143728,DurLAR_20211209/ouster_points/data/0000000004.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148486,140732,12,1.1448481620000166,1.139052692000405,0.013507236163475064,0.01937772080635975,0.009194032521620106,0.03980826617070741,0.23009594513168466,0.013985020910428332,0.02189409779626056,0.009540685358389615,0.04050153318539439,1.4897948776178762,0.013752533295521147,0.020707872539117444,0.00935618856738325,0.040165178823141315,1.4897948776178762
durlar,131728,DurLAR_20211209/ouster_points/data/0000000005.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148566,148566,12,1.2093497010000647,1.1598562899998797,6.578677257993138e-07,1.3403107262484416e-06,1.2218257724899267e-07,2.695928216759444e-06,6.818450756138262e-05,6.578875102736941e-07,1.3404243797101435e-06,1.2218833695797974e-07,2.6959320961503126e-06,6.818876138013607e-05,6.578776180365039e-07,1.3403675541839162e-06,1.2218675995766996e-07,2.6959389717347692e-06,6.818876138013607e-05
durlar,131728,DurLAR_20211209/ouster_points/data/0000000005.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148566,140952,12,1.1528110970002672,1.1470493599999827,0.013430365368105691,0.01921036793500019,0.009189665288632524,0.0397671869378144,0.27695457016173913,0.01385587500943316,0.02456593193104775,0.009471434413508506,0.04033727397257069,4.822737349005864,0.013648715402899577,0.022121131708722028,0.009334446123841019,0.04004076797114417,4.822737349005864
durlar,149728,DurLAR_20211209/ouster_points/data/0000000006.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148534,148534,12,1.2159877320000305,1.1636663729996144,6.686929348817504e-07,1.3827302758666938e-06,1.238859290228346e-07,2.7246764463204447e-06,5.5739248801085836e-05,6.686866745824183e-07,1.3825131000542615e-06,1.238859271282107e-07,2.7246754331719736e-06,5.5765273428689364e-05,6.686898047320845e-07,1.382621692224599e-06,1.238859290228346e-07,2.724686900052974e-06,5.5765273428689364e-05
durlar,149728,DurLAR_20211209/ouster_points/data/0000000006.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148534,140941,12,1.1469822549997843,1.1411606729998311,0.013443335561825878,0.019283499260656922,0.009474664991910863,0.04018661296175005,0.27123085287002835,0.013887896241939155,0.022659577249566486,0.009774525759836682,0.04041181825884574,2.464490185431422,0.01367144636952929,0.0210834540424284,0.00961698034656246,0.04030775097816847,2.464490185431422
durlar,147728,DurLAR_20211209/ouster_points/data/0000000007.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148568,148568,12,1.2084677519997058,1.1536156089996439,6.675776136201189e-07,1.4181521997031682e-06,1.2422015091937872e-07,2.7088363718789705e-06,0.0001122535244165898,6.675819266978938e-07,1.41825082335668e-06,1.242287305328787e-07,2.708646937162734e-06,0.00011226621539849347,6.675797701590063e-07,1.4182015123872266e-06,1.2422451058408696e-07,2.708687213108382e-06,0.00011226621539849347
durlar,147728,DurLAR_20211209/ouster_points/data/0000000007.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148568,141053,12,1.1420968929996889,1.1363499609997234,0.013461166290216283,0.01929399126159388,0.009346831754070967,0.04002614923799799,0.26687400096455444,0.013929742626005782,0.02251297926969179,0.00968229882601222,0.04075564323360979,2.221798672992696,0.013701533698158297,0.021006954517162453,0.009525355514018306,0.04046789779560639,2.221798672992696
durlar,140729,DurLAR_20211209/ouster_points/data/0000000008.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148505,148505,12,1.2218711689993142,1.1619953529998384,6.657400844816326e-07,1.3747582890391242e-06,1.240543876911785e-07,2.72422264001626e-06,3.729823493955887e-05,6.657439619862189e-07,1.3746990547322677e-06,1.240544057206165e-07,2.7242193414377494e-06,3.7299163439032534e-05,6.657420232339258e-07,1.3747286722047319e-06,1.240543967058975e-07,2.7242255870313066e-06,3.7299163439032534e-05
durlar,140729,DurLAR_20211209/ouster_points/data/0000000008.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148505,140306,12,1.1507146339999963,1.1440541609999855,0.01341449501930498,0.01930519217656082,0.008855588434702365,0.0394850144698137,0.2085978166587486,0.013902556313175331,0.024861344413288817,0.009243526829772912,0.040077377261854924,5.213228570771384,0.013665453405399056,0.022335435869320408,0.009055418842281032,0.03974750853351984,5.213228570771384
durlar,146728,DurLAR_20211209/ouster_points/data/0000000009.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148565,148565,12,1.2154567749994385,1.156843957000092,6.639224775517251e-07,1.3732921894374972e-06,1.2492929830960284e-07,2.6874674359705852e-06,6.009438966669639e-05,6.639732011030127e-07,1.3735451853803347e-06,1.2493087229347162e-07,2.6874641758441597e-06,6.0104998649325905e-05,6.639478393273688e-07,1.3734186932344289e-06,1.2493007038893808e-07,2.687480826840625e-06,6.0104998649325905e-05
durlar,146728,DurLAR_20211209/ouster_points/data/0000000009.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148565,140977,12,1.1515083429994775,1.1449818729997787,0.0134652399287655,0.01932828550998065,0.009479025076471737,0.040226666490244485,0.2751905288262325,0.013910119598170248,0.021993264832920224,0.009811601625913813,0.04041799008446593,2.2391200762583376,0.013693509223324204,0.020738517925532655,0.009642086800021463,0.04032794903096209,2.2391200762583376
durlar,147729,DurLAR_20211209/ouster_points/data/0000000010.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148493,148493,12,1.2113675390000935,1.1605300100000022,6.707972703737372e-07,2.422096337846903e-06,1.239806029258257e-07,2.7151104239992273e-06,0.0007723863466456242,6.708210593790403e-07,2.422168076608862e-06,1.239805966393576e-07,2.7149406309511395e-06,0.0007723841098572884,6.708091648763888e-07,2.4221322074934777e-06,1.2398059978259164e-07,2.714988881622848e-06,0.0007723863466456242
durlar,147729,DurLAR_20211209/ouster_points/data/0000000010.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148493,140926,12,1.1537655980000636,1.1473257110001214,0.013431386815338706,0.019245760960451767,0.009439254146952535,0.04016134071398626,0.20532594873563378,0.013845203823194235,0.021963950956478365,0.009774660521432913,0.040345228053521885,1.8912702778588366,0.013643705042364201,0.02068505698123353,0.009611483683487356,0.04025225076478889,1.8912702778588366
durlar,146729,DurLAR_20211209/ouster_points/data/0000000011.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148311,148311,12,1.2090471530000286,1.1562711369997487,6.630467112491146e-07,1.3793461668445548e-06,1.2338735881175055e-07,2.719525144565511e-06,7.731060817089486e-05,6.63002086181934e-07,1.378577782238354e-06,1.233873440461558e-07,2.7197421013763708e-06,7.73157555390274e-05,6.630243987155244e-07,1.3789620280613213e-06,1.2338735142895318e-07,2.7196810574555595e-06,7.73157555390274e-05
durlar,146729,DurLAR_20211209/ouster_points/data/0000000011.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148311,140847,12,1.157954179000626,1.1515549069999906,0.013473417749955764,0.019340664715933795,0.009311208151703004,0.03985360795857167,0.27812511200217543,0.013935672338267858,0.025974408309543097,0.009603099264557987,0.04031413284512071,5.563128995784935,0.013710511104617074,0.022983589482316054,0.00946554536233686,0.04011603827387644,5.563128995784935
durlar,127728,DurLAR_20211209/ouster_points/data/0000000012.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148579,148579,12,1.2553106220011614,1.200470399000551,6.637925827719261e-07,1.3691979236159587e-06,1.2362848584836177e-07,2.6963481544173906e-06,2.9410693165683172e-05,6.638229585162702e-07,1.3693532103765272e-06,1.2362914223555204e-07,2.69628268031072e-06,2.9410192709908345e-05,6.638077706440982e-07,1.3692755691975875e-06,1.23628816412278e-07,2.6963366345355802e-06,2.9410693165683172e-05
durlar,127728,DurLAR_20211209/ouster_points/data/0000000012.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148579,141063,12,1.153549314000884,1.1469531990005635,0.013463218739408313,0.019244645825658605,0.009450377811361514,0.040344729871384814,0.196696396532663,0.013908999038860476,0.023627734620832824,0.009776260384936274,0.040689232272996353,2.6292511121950275,0.01369189272699403,0.02160442609890098,0.009611127049941512,0.040585121232306495,2.6292511121950275
durlar,141728,DurLAR_20211209/ouster_points/data/0000000013.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148502,148502,12,1.2474266110002645,1.1639780610003072,6.672814120333769e-07,1.4021605328737823e-06,1.2365340086104594e-07,2.709133856971688e-06,9.962245071479492e-05,6.6730069224368e-07,1.402237042484191e-06,1.2366052193313932e-07,2.7091201725406945e-06,9.963334182412136e-05,6.672910521385284e-07,1.4021987882008207e-06,1.236544770693477e-07,2.7091471009741288e-06,9.963334182412136e-05
durlar,141728,DurLAR_20211209/ouster_points/data/0000000013.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148502,140798,12,1.1519603729993833,1.1460791469999094,0.013454409140129513,0.019280720347699797,0.009217552630765635,0.03981536674234903,0.25463022451551387,0.01388409130457751,0.021732187926343367,0.009513305318688232,0.040281372558996616,1.6079832969401244,0.013674971396558329,0.020575611500261673,0.009374785336776487,0.04002957796086312,1.6079832969401244
durlar,138729,DurLAR_20211209/ouster_points/data/0000000014.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148523,148523,12,1.2190408530004788,1.1646140980001292,6.686883400005647e-07,1.4189203482329387e-06,1.2134577801674486e-07,2.72233495344824e-06,4.9992590619937857e-05,6.687157390622905e-07,1.4191279280650043e-06,1.213387763727194e-07,2.7223274942723175e-06,5.000320815142782e-05,6.687020395314276e-07,1.4190241419446595e-06,1.2134222723579923e-07,2.722358833198838e-06,5.000320815142782e-05
durlar,138729,DurLAR_20211209/ouster_points/data/0000000014.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148523,141002,12,1.1524357489997783,1.1459448879995762,0.013483526490326966,0.019356671358834347,0.009402709032141167,0.04039880347192023,0.2798534434050482,0.013929466538664042,0.023110205057415064,0.009753004153669568,0.040621002453858746,3.2482284130579813,0.0137122886138022,0.02136472635924318,0.009577012470886022,0.040514799611860726,3.2482284130579813
durlar,136728,DurLAR_20211209/ouster_points/data/0000000015.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148483,148483,12,1.215981329000897,1.1592577720002737,6.661079778669195e-07,1.3700369858346386e-06,1.2419355164262377e-07,2.722337522200697e-06,4.160301973271347e-05,6.660980532387491e-07,1.3699706979801903e-06,1.2420938736327027e-07,2.7223258416743435e-06,4.1608220442418557e-05,6.661030155528345e-07,1.3700038423083329e-06,1.2420146937889657e-07,2.7223400902075224e-06,4.1608220442418557e-05
durlar,136728,DurLAR_20211209/ouster_points/data/0000000015.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148483,140463,12,1.150389880000148,1.1440265960000033,0.01353472068872866,0.01946191536468258,0.009164540417935319,0.03984147976612054,0.2868181777535489,0.013940572706879874,0.02099412810448896,0.009508398149344462,0.04029298218181775,0.7453156606130387,0.013743279122523025,0.02026376182058732,0.009335332400522912,0.040043846616173426,0.7453156606130387
durlar,147730,DurLAR_20211209/ouster_points/data/0000000016.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148551,148551,12,1.2226067219999095,1.1688628929996412,6.637735648421327e-07,1.3915168247941023e-06,1.225903540886184e-07,2.706243998860408e-06,6.562258885572247e-05,6.636528887921454e-07,1.3910073479518732e-06,1.2260081549097732e-07,2.7062071871445864e-06,6.562758953610205e-05,6.63713226817139e-07,1.3912621096941374e-06,1.2259558478979784e-07,2.706234359007609e-06,6.562758953610205e-05
durlar,147730,DurLAR_20211209/ouster_points/data/0000000016.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148551,140998,12,1.1487472850003542,1.142150390000097,0.013473564697993693,0.019317279548204863,0.009480934857457633,0.04021211723604917,0.2742793170597957,0.013865941133087992,0.021233619524785384,0.009814550001358164,0.04036788080305376,1.9542246464157844,0.013674870562664934,0.020323028382562308,0.009648422300001984,0.04029314492548044,1.9542246464157844
durlar,139728,DurLAR_20211209/ouster_points/data/0000000017.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148500,148500,12,1.2258658299997478,1.1615464579999752,6.672878720109792e-07,1.3998142752796426e-06,1.2420957132547395e-07,2.702584899314958e-06,3.486375428093843e-05,6.673256618139968e-07,1.4003380434875115e-06,1.2420947516961488e-07,2.7026354689680414e-06,3.5508437335697766e-05,6.673067669124882e-07,1.4000761838762743e-06,1.2420957132547395e-07,2.7026313075110327e-06,3.5508437335697766e-05
durlar,139728,DurLAR_20211209/ouster_points/data/0000000017.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148500,141965,12,1.1495932320003703,1.14361878300042,0.00989229395382934,0.01493623835262378,0.0062023774858991475,0.03231204192528668,0.16395287044110918,0.010033673206962204,0.015132315015972128,0.006362184750058829,0.032322045489075774,0.1699461699076562,0.009964573984436228,0.01503680183196765,0.006288882034357094,0.03231890431056531,0.1699461699076562
durlar,142728,DurLAR_20211209/ouster_points/data/0000000018.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148689,148689,12,1.218762990999494,1.1598934140001802,6.663130810959941e-07,1.3604732814405811e-06,1.2463768968477486e-07,2.7324295081833036e-06,2.7134928400560725e-05,6.662991662000242e-07,1.3604537989785546e-06,1.246377712172016e-07,2.7323691895489686e-06,2.7136405796248623e-05,6.663061236480092e-07,1.3604635402444425e-06,1.2463773045098825e-07,2.7324062532035124e-06,2.7136405796248623e-05
durlar,142728,DurLAR_20211209/ouster_points/data/0000000018.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148689,140687,12,1.156424829999196,1.15010906399948,0.01346273958565174,0.019295408258179738,0.009124043141102652,0.039832035831837705,0.2222696886527871,0.013988821091218342,0.02338630030734007,0.00948299333982471,0.040265856915811825,2.3597151121628763,0.01373305410026661,0.021494884737758436,0.009302950272993656,0.03999924298145065,2.3597151121628763
durlar,140730,DurLAR_20211209/ouster_points/data/0000000019.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148420,148420,12,1.2151121460001377,1.1528240739999092,6.669771211496996e-07,1.411227545670448e-06,1.2459509934802967e-07,2.699122672172185e-06,7.783855722869824e-05,6.669263742960577e-07,1.4103342896581472e-06,1.2459499683086335e-07,2.699223898408367e-06,7.784595789952288e-05,6.669517477228786e-07,1.4107809883615151e-06,1.2459505629646265e-07,2.699203607218834e-06,7.784595789952288e-05
durlar,140730,DurLAR_20211209/ouster_points/data/0000000019.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148420,140891,12,1.1436224970002513,1.1378492089997962,0.013437327430490113,0.019275285696928983,0.00938463673956203,0.040360886442172436,0.28348429609110937,0.013829962857283287,0.021744854057891606,0.009709845785017414,0.04055407906016139,2.03160296902446,0.013638754096066753,0.020579256432767496,0.009545345594723136,0.04044810693086809,2.03160296902446
durlar,141729,DurLAR_20211209/ouster_points/data/0000000020.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148599,148599,12,1.2171442940007182,1.1555935510004929,6.669504844057767e-07,1.3714782511918552e-06,1.2517647769021773e-07,2.7181264273615426e-06,4.158757500744484e-05,6.669873949144404e-07,1.3716732379057096e-06,1.2517647766104446e-07,2.718111748266614e-06,4.158980663253875e-05,6.669689396601086e-07,1.3715757480137586e-06,1.251764776756311e-07,2.71812715009291e-06,4.158980663253875e-05
durlar,141729,DurLAR_20211209/ouster_points/data/0000000020.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148599,141084,12,1.1549343599999702,1.148633898999833,0.01345750669849267,0.019237512430286503,0.009436613829624144,0.04037255772170561,0.28282238275207366,0.01388433078249076,0.02347310745091763,0.009740945237702883,0.04057202156897593,3.240646316546023,0.013676455107816074,0.02151466615790419,0.009583097402926873,0.040464520568202184,3.240646316546023
durlar,147731,DurLAR_20211209/ouster_points/data/0000000021.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148644,148644,12,1.2150059030000193,1.162136699000257,6.603731380120295e-07,1.3506897870051868e-06,1.2334315141575494e-07,2.697215181034234e-06,4.0967845597896137e-05,6.603601794731516e-07,1.3507346654593048e-06,1.2332611313000893e-07,2.696886411989564e-06,4.097040236589213e-05,6.603666587425906e-07,1.350712226418636e-06,1.233373844541755e-07,2.697141277329595e-06,4.097040236589213e-05
durlar,147731,DurLAR_20211209/ouster_points/data/0000000021.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148644,141279,12,1.1480499190001865,1.1421253429998615,0.013486999341182204,0.019315097823410288,0.00942625826518274,0.04043003268095342,0.2756721964681118,0.013935693101622439,0.022527453222022924,0.009738970558345893,0.040632428862654016,2.2677686493180844,0.013717045371772665,0.021023483174769615,0.009581121300807693,0.04052711133827736,2.2677686493180844
durlar,142729,DurLAR_20211209/ouster_points/data/0000000022.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148673,148673,12,1.2002184189996115,1.15383477999967,6.599425110440964e-07,1.358738599187485e-06,1.232996575623474e-07,2.691314038643876e-06,8.238871674365442e-05,6.599521548819249e-07,1.3588369531805679e-06,1.2330253478532809e-07,2.6912921854906323e-06,8.239506849212555e-05,6.599473329630108e-07,1.3587877770739289e-06,1.2330110078965202e-07,2.691304523232354e-06,8.239506849212555e-05
durlar,142729,DurLAR_20211209/ouster_points/data/0000000022.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148673,140641,12,1.1519997540008262,1.1456504590005352,0.01348850538888392,0.01937870127751156,0.009094553802824432,0.04005546386269127,0.2226465971413801,0.014030146295856142,0.021881943584875062,0.009455354037808799,0.04031003741085904,0.7150344818113901,0.013766844420393911,0.02070290982461855,0.009281509500916123,0.040214154538394616,0.7150344818113901
durlar,143729,DurLAR_20211209/ouster_points/data/0000000023.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148473,148473,12,1.224450301001525,1.1631132260008599,6.657499303441718e-07,1.3619696118900343e-06,1.2186575343344512e-07,2.7009830773830355e-06,3.469555325760449e-05,6.658142680353785e-07,1.3621966097017102e-06,1.218658256415901e-07,2.701191309170047e-06,3.470022114212799e-05,6.657820991897753e-07,1.362083115524659e-06,1.2186578953751762e-07,2.701158928340573e-06,3.470022114212799e-05
durlar,143729,DurLAR_20211209/ouster_points/data/0000000023.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148473,140967,12,1.160431566000625,1.1540551020007115,0.013450140118227122,0.019319623972382557,0.009459366352780817,0.04034336426045979,0.42021772530486035,0.013872558071958531,0.023599225628496787,0.009696151843110172,0.04046397956756226,2.5676314250860863,0.013666826342813783,0.02162099152854708,0.00957894957185645,0.04039928057683155,2.5676314250860863
durlar,126728,DurLAR_20211209/ouster_points/data/0000000024.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,alice_lri,2048,128,148549,148549,12,1.2149044400002822,1.1630831160000525,6.640051643028854e-07,1.3861785244662768e-06,1.2390768605622861e-07,2.7067127306811878e-06,4.1015878160055394e-05,6.639531135322027e-07,1.3858613104912232e-06,1.2389064887090835e-07,2.7067108814339437e-06,4.101842921190888e-05,6.639791389175441e-07,1.3860199265537194e-06,1.2390270216796107e-07,2.70679237162251e-06,4.101842921190888e-05
durlar,126728,DurLAR_20211209/ouster_points/data/0000000024.bin,DurLAR_20211209/ouster_points/data/0000000000.bin,pbea_native,2048,128,148549,141050,12,1.1557705209997948,1.1490993489996981,0.013418737618840326,0.019185268231648785,0.009475663182971529,0.04020056788018523,0.20688346191218943,0.013974982469654102,0.034420043662325206,0.00981820274422339,0.04040364058411469,6.955422787819686,0.013704061864930735,0.028053172652244187,0.009645556719967384,0.040303876080967437,6.955422787819686
